"card_id","img","position","nationality","event","league","team","weight","height","salary","overall","deking","hand_eye","passing","puck_control","slap_shot_accuracy","slap_shot_power","wrist_shot_accuracy","wrist_shot_power","acceleration","agility","balance","endurance","speed","discipline","off_awareness","def_awareness","faceoffs","shot_blocking","stick_checking","aggression","body_checking","durability","fighting_skill","strength","POS","player_id"
"a1b3a2a0-0321-4e6a-82b8-345491b1c173","a1b3a2a0-0321-4e6a-82b8-345491b1c173.jpg","RD","Canada","BA","NHL","LAK",87.4,183,0.5,75,74,70,73,72,69,80,69,79,80,77,77,75,82,62,69,74,57,79,79,79,82,77,67,77,"DEF",913
"d8c06e2b-89c8-4c19-b654-00d7af4b55ee","d8c06e2b-89c8-4c19-b654-00d7af4b55ee.jpg","LD","Sweden","BA","NHL","MIN",88.8,188,2,81,80,74,80,80,72,82,74,82,85,84,83,80,85,85,79,86,50,85,85,78,78,75,62,82,"DEF",804
"48b1b13a-91e3-4cd1-80dc-60cdfc345e87","48b1b13a-91e3-4cd1-80dc-60cdfc345e87.jpg","RD","Canada","BA","NHL","MIN",75.2,175,0.8,78,82,74,82,82,73,79,73,79,84,82,75,78,84,87,77,82,47,80,82,77,72,77,62,75,"DEF",705
"2b0e9366-a96e-48e5-8c8e-fa876cef3938","2b0e9366-a96e-48e5-8c8e-fa876cef3938.jpg","LD","Canada","BA","NHL","MIN",99.2,191,0.7,77,68,66,76,75,67,79,67,79,80,76,80,79,80,62,75,81,47,80,82,80,80,77,78,81,"DEF",660
"f16f2454-587d-4570-9bf6-fef0e2798564","f16f2454-587d-4570-9bf6-fef0e2798564.jpg","RD","Canada","BA","NHL","MTL",90.6,193,3,82,78,77,84,84,76,84,77,84,84,82,83,80,84,75,84,84,55,85,85,83,83,80,67,85,"DEF",1205
"fa77d32d-39c1-4a34-93e5-dc8b5ec5982e","fa77d32d-39c1-4a34-93e5-dc8b5ec5982e.jpg","LD","Canada","BA","NHL","MTL",88.8,188,1,80,75,71,80,79,75,85,76,83,83,80,81,82,85,68,83,81,53,83,80,78,78,78,67,81,"DEF",1093
"e8288d7b-c83a-4321-b43f-539d8cf17992","e8288d7b-c83a-4321-b43f-539d8cf17992.jpg","LD","Canada","BA","NHL","MTL",91.5,191,0.9,79,73,71,78,76,70,85,72,83,84,79,80,77,84,73,75,81,48,83,82,83,83,78,72,82,"DEF",864
"24a4cd48-9d17-442d-b22f-4d5f404a70d2","24a4cd48-9d17-442d-b22f-4d5f404a70d2.jpg","RD","Canada","BA","NHL","MTL",78.8,180,0.6,76,79,73,77,76,71,80,72,79,83,79,75,73,83,76,75,76,46,78,76,76,75,76,52,75,"DEF",63
"4be744b7-cd99-432f-ae37-7ab015d1f16a","4be744b7-cd99-432f-ae37-7ab015d1f16a.jpg","LD","Canada","BA","NHL","MTL",108.7,193,0.6,76,71,68,71,71,66,87,67,84,78,74,85,78,80,61,66,74,44,80,80,84,82,77,81,86,"DEF",103
"297d67d9-b7f8-44dd-a44d-32c413dfb775","297d67d9-b7f8-44dd-a44d-32c413dfb775.jpg","LD","Switzerland","BA","NHL","NSH",91.1,185,4,83,79,81,89,86,82,87,80,85,85,82,82,83,85,79,87,87,49,82,87,79,81,83,62,82,"DEF",1348
"0c6e8408-b53c-4c1f-81ce-6784e5719385","0c6e8408-b53c-4c1f-81ce-6784e5719385.jpg","RD","Canada","BA","NHL","NSH",89.7,188,0.6,76,75,70,75,74,70,80,71,80,81,77,77,73,80,74,74,77,47,79,78,77,77,77,67,77,"DEF",847
"984f4639-3ecd-4bcc-b057-424ba0796eb6","984f4639-3ecd-4bcc-b057-424ba0796eb6.jpg","LD","Canada","BA","NHL","NSH",111,198,0.6,76,69,69,74,73,70,83,70,82,79,76,80,73,81,72,72,78,46,80,78,77,79,77,67,80,"DEF",1184
"4fc4d991-acc7-446e-9116-c162f6b23474","4fc4d991-acc7-446e-9116-c162f6b23474.jpg","LD","Sweden","BA","NHL","NSH",90.6,193,0.6,76,70,66,72,71,66,83,66,82,80,80,82,73,80,66,68,76,51,82,80,84,83,81,80,83,"DEF",78
"1f5a4ec3-fd06-400c-a670-c4728093e45c","1f5a4ec3-fd06-400c-a670-c4728093e45c.jpg","LD","Sweden","BA","NHL","NSH",85.2,185,0.5,75,78,69,71,68,65,81,66,82,82,80,80,71,82,75,68,73,48,78,78,79,77,72,57,80,"DEF",27
"74e5c5d4-2e24-418f-b088-928ffe8dc162","74e5c5d4-2e24-418f-b088-928ffe8dc162.jpg","RD","Canada","BA","NHL","NJD",104.2,198,2,81,80,77,84,85,80,84,81,84,85,80,82,81,84,75,83,79,47,80,83,76,77,72,59,82,"DEF",458
"72ae50cd-6288-49df-ae98-28ddff1d6703","72ae50cd-6288-49df-ae98-28ddff1d6703.jpg","RD","Slovakia","BA","NHL","NJD",86.1,185,0.7,77,75,74,76,76,75,80,76,80,83,80,77,76,83,73,78,79,43,77,77,73,70,78,62,78,"DEF",1468
"67df296c-b418-42ab-8f0b-b7f574c6253d","67df296c-b418-42ab-8f0b-b7f574c6253d.jpg","LD","Canada","BA","NHL","NJD",101.9,193,0.6,76,71,69,74,73,68,78,69,78,78,74,81,75,79,58,72,80,46,80,80,81,81,71,78,80,"DEF",193
"fcfd7cc3-5e36-4e3b-9e84-6c3983092a87","fcfd7cc3-5e36-4e3b-9e84-6c3983092a87.jpg","LD","Canada","BA","NHL","NJD",95.1,188,0.5,75,76,72,72,72,67,82,68,81,80,77,79,73,80,74,71,73,49,77,77,79,77,79,62,79,"DEF",419
"d4bdf2f8-e7ac-4282-b627-73fe43a1e755","d4bdf2f8-e7ac-4282-b627-73fe43a1e755.jpg","RD","Canada","BA","NHL","NJD",101,196,0.5,75,69,67,71,71,66,81,68,79,80,74,80,73,80,67,73,78,52,80,79,79,80,77,67,80,"DEF",800
"7bceb6f4-3cd7-47d7-8582-e0a836010a89","7bceb6f4-3cd7-47d7-8582-e0a836010a89.jpg","LD","Switzerland","BA","NHL","NJD",98.8,188,0.6,76,69,71,73,73,65,78,67,78,79,74,80,76,79,61,71,85,46,80,80,81,79,76,72,80,"DEF",807
"e54a7c47-4778-467b-8beb-79cba41ef89b","e54a7c47-4778-467b-8beb-79cba41ef89b.jpg","RD","Canada","BA","NHL","NYI",99.7,188,1,80,74,74,78,77,72,87,73,85,83,79,82,82,83,84,74,84,49,85,86,81,82,79,67,82,"DEF",1377
"af6f533e-f51c-45d7-ae71-d26a5f5e69c8","af6f533e-f51c-45d7-ae71-d26a5f5e69c8.jpg","LD","Canada","BA","NHL","NYI",95.1,191,0.9,79,71,74,75,75,71,82,72,81,82,79,83,79,83,74,72,86,49,82,87,82,82,79,70,83,"DEF",25
"4a3a5806-1cf4-47aa-b542-fbbef37a696d","4a3a5806-1cf4-47aa-b542-fbbef37a696d.jpg","RD","Sweden","BA","NHL","NYI",86.5,183,0.7,77,80,75,79,79,75,80,75,80,83,82,75,81,83,82,77,75,47,76,76,72,74,77,52,76,"DEF",9
"2cb37da5-9f49-4976-9efe-2b9c5ff404c6","2cb37da5-9f49-4976-9efe-2b9c5ff404c6.jpg","LD","Russia","BA","NHL","NYI",99.7,185,0.7,77,72,68,75,75,67,84,68,81,83,77,80,76,83,72,72,78,47,82,80,80,81,77,61,80,"DEF",58
"3e50dc8f-430f-4df2-90dd-c5e85fe04c22","3e50dc8f-430f-4df2-90dd-c5e85fe04c22.jpg","LD","Russia","BA","NHL","NYR",99.7,191,1,80,75,73,79,76,71,83,74,83,82,80,84,80,82,72,76,82,50,84,83,80,81,80,72,84,"DEF",1618
"fbfc9e36-d10f-4ba3-a7f0-e34e94755266","fbfc9e36-d10f-4ba3-a7f0-e34e94755266.jpg","RD","Canada","BA","NHL","NYR",96.5,193,1,80,74,71,77,77,69,82,72,82,81,78,85,78,87,80,73,83,55,84,83,84,85,85,72,85,"DEF",169
"9145b178-b532-4094-ad84-4298646aed5a","9145b178-b532-4094-ad84-4298646aed5a.jpg","LD","Canada","BA","NHL","NYR",94.2,196,0.7,77,68,68,75,74,69,82,71,82,80,76,82,75,80,64,74,79,49,80,83,82,79,72,72,83,"DEF",259
"66b4677c-db73-479e-8aef-fd4176d5a35b","66b4677c-db73-479e-8aef-fd4176d5a35b.jpg","LD","Finland","BA","NHL","NYR",92.9,188,0.6,76,73,69,73,72,67,80,68,80,81,77,80,73,81,68,70,76,53,78,79,79,77,78,72,80,"DEF",1595
"f237c764-a5f4-4198-93c0-b01e397b7018","f237c764-a5f4-4198-93c0-b01e397b7018.jpg","LD","Canada","BA","NHL","OTT",92,185,3,82,80,79,84,84,79,87,80,86,85,83,83,82,86,80,84,83,51,84,84,80,81,81,62,83,"DEF",1527
"1de6870c-4d36-4f9e-9f98-baf744d4c8cc","1de6870c-4d36-4f9e-9f98-baf744d4c8cc.jpg","RD","Canada","BA","NHL","OTT",81.5,180,0.8,78,81,76,81,79,72,79,75,79,82,79,76,76,81,83,79,80,53,77,81,73,73,78,57,77,"DEF",823
"bc99fe80-9eec-4f00-8428-0f655cbaa2d9","bc99fe80-9eec-4f00-8428-0f655cbaa2d9.jpg","RD","Russia","BA","NHL","OTT",90.6,191,0.7,77,72,68,75,75,70,79,71,79,82,78,79,75,82,72,75,79,47,80,80,79,79,77,72,79,"DEF",106
"6fa82e66-156f-4397-bd35-7f6a78087933","6fa82e66-156f-4397-bd35-7f6a78087933.jpg","RD","Finland","BA","NHL","OTT",95.6,191,0.6,76,72,74,73,73,73,81,72,80,80,78,82,76,81,65,73,79,50,78,77,75,70,80,62,81,"DEF",1198
"9b596661-6f29-44ea-964f-f6fc1e67e3fc","9b596661-6f29-44ea-964f-f6fc1e67e3fc.jpg","LD","Canada","BA","NHL","PHI",100.6,193,3,82,79,76,83,83,76,88,78,85,85,82,84,82,85,78,83,84,51,83,85,83,83,81,67,84,"DEF",1558
"de9aa5a0-8d14-4c7e-9380-02a9a80a6c55","de9aa5a0-8d14-4c7e-9380-02a9a80a6c55.jpg","RD","Canada","BA","NHL","PHI",83.8,180,0.9,79,84,79,83,82,77,83,78,82,85,84,77,83,84,79,80,77,49,79,79,76,76,69,57,78,"DEF",692
"d0476d52-0b18-439c-bbbe-94f01fdc2dc9","d0476d52-0b18-439c-bbbe-94f01fdc2dc9.jpg","RD","Canada","BA","NHL","PHI",81.5,178,0.5,75,66,66,66,66,76,76,81,81,83,81,81,73,83,81,73,74,51,76,66,66,66,66,62,83,"DEF",1365
"260f2f6b-3ee2-478e-9e52-6d4cfa23ef7a","260f2f6b-3ee2-478e-9e52-6d4cfa23ef7a.jpg","RD","Canada","BA","NHL","PHI",91.1,188,0.5,75,70,68,72,72,67,80,68,80,81,74,79,71,81,74,68,73,54,79,76,78,79,69,62,79,"DEF",1207
"60e9afac-d255-4791-ae61-529974d50d85","60e9afac-d255-4791-ae61-529974d50d85.jpg","RD","Sweden","BA","NHL","PIT",84.3,183,4,83,88,83,87,87,82,88,83,85,87,85,80,83,88,80,87,80,50,80,83,75,78,75,57,80,"DEF",514
"323eb3cf-71b3-48c5-a721-cf39494e8f89","323eb3cf-71b3-48c5-a721-cf39494e8f89.jpg","RD","Canada","BA","NHL","PIT",87.4,183,1,80,79,77,81,81,75,85,76,84,84,81,79,78,85,74,81,81,49,82,84,79,81,74,67,79,"DEF",909
"a2c126df-8a45-4e63-a1a8-86f6eca32256","a2c126df-8a45-4e63-a1a8-86f6eca32256.jpg","RD","Finland","BA","NHL","PHI",94.2,193,0.6,76,72,69,73,73,69,80,70,80,80,76,80,76,80,72,70,77,47,77,78,75,75,77,72,80,"DEF",1301
"3e92b8b4-b9c6-4b45-bbc3-0cb20828f085","3e92b8b4-b9c6-4b45-bbc3-0cb20828f085.jpg","LD","Russia","BA","NHL","PHI",90.6,191,0.6,76,73,73,75,74,69,80,70,79,81,76,79,80,81,75,73,77,47,78,79,77,77,77,62,80,"DEF",1664
"006f4f40-e79f-456a-8b1a-c5729fc32a1b","006f4f40-e79f-456a-8b1a-c5729fc32a1b.jpg","LD","Sweden","BA","NHL","PHI",85.6,175,0.5,75,78,76,77,76,70,79,71,78,82,78,75,72,82,72,75,75,42,74,78,67,68,77,62,77,"DEF",496
"161eb79d-3419-4191-a28a-8a233b5df8c3","161eb79d-3419-4191-a28a-8a233b5df8c3.jpg","LD","Canada","BA","NHL","PIT",87,185,0.5,75,73,68,71,70,68,81,69,79,82,79,79,72,82,64,70,76,49,79,78,82,79,74,67,79,"DEF",1237
"976f2daf-3912-4cf6-b611-a8a7c1c9549c","976f2daf-3912-4cf6-b611-a8a7c1c9549c.jpg","LD","Canada","BA","NHL","PIT",100.6,196,0.6,76,72,69,73,73,67,80,67,79,79,75,81,75,79,72,67,78,47,79,79,78,76,77,69,82,"DEF",1366
"f739280c-9f3f-4c05-b772-fdf4ddc09877","f739280c-9f3f-4c05-b772-fdf4ddc09877.jpg","RD","Canada","BA","NHL","PIT",83.8,185,0.7,77,76,72,76,76,69,81,71,81,83,79,77,75,83,67,73,77,47,80,79,81,80,72,57,77,"DEF",1050
"3d435a72-2445-4c06-8572-dd0ed95b7448","3d435a72-2445-4c06-8572-dd0ed95b7448.jpg","LD","Canada","BA","NHL","SJS",94.7,183,2,81,78,83,81,80,73,84,75,84,85,84,82,82,85,80,78,83,52,85,85,82,84,82,62,82,"DEF",1002
"ac52c11b-59d7-48e7-87d7-087ab7ea2817","ac52c11b-59d7-48e7-87d7-087ab7ea2817.jpg","RD","Sweden","BA","NHL","SJS",91.1,185,0.9,79,81,74,81,79,73,81,74,81,84,81,79,79,85,77,76,79,54,81,80,78,79,79,57,79,"DEF",1537
"0d12d854-b7be-4bba-be6c-c3f03edaab0f","0d12d854-b7be-4bba-be6c-c3f03edaab0f.jpg","LD","Russia","BA","NHL","SJS",96.9,180,0.8,78,76,73,78,77,71,80,72,80,81,77,79,75,83,77,79,80,47,79,80,79,79,77,57,79,"DEF",440
"679d54ed-c517-4bc3-afd8-dc8597f897e1","679d54ed-c517-4bc3-afd8-dc8597f897e1.jpg","LD","Sweden","BA","NHL","SJS",87,183,0.7,77,77,72,77,76,68,82,68,82,81,80,81,78,81,77,74,76,57,80,80,80,77,82,62,80,"DEF",962
"dbb4ae7d-61a8-4c75-b25a-baac78203479","dbb4ae7d-61a8-4c75-b25a-baac78203479.jpg","RD","Canada","BA","NHL","SJS",102.4,201,0.6,76,68,70,72,72,64,83,65,82,79,77,85,79,80,70,69,76,55,83,79,84,85,80,72,85,"DEF",1612
"2398a8e5-4734-4d8d-bc3a-4386e0bb0b53","2398a8e5-4734-4d8d-bc3a-4386e0bb0b53.jpg","LD","Russia","BA","NHL","SJS",90.6,193,0.6,76,72,71,76,72,67,80,68,79,82,79,78,78,82,74,71,76,44,76,78,79,72,79,62,81,"DEF",1445
"b3048c6d-03c6-4116-b53c-0557856ec43a","b3048c6d-03c6-4116-b53c-0557856ec43a.jpg","LD","Canada","BA","NHL","SJS",81.5,175,0.5,75,75,72,76,75,68,81,69,80,81,79,74,76,81,76,76,79,51,75,73,66,66,81,58,74,"DEF",960
"7d53947b-5626-4470-ad19-2753eb4db2a0","7d53947b-5626-4470-ad19-2753eb4db2a0.jpg","RD","Sweden","BA","NHL","SJS",83.8,188,0.5,75,74,75,76,76,69,80,71,78,79,74,77,76,79,76,75,74,47,76,76,72,72,62,57,77,"DEF",788
"a0f20b98-f0ac-4f4e-baf9-f75c447c4c43","a0f20b98-f0ac-4f4e-baf9-f75c447c4c43.jpg","RD","Canada","BA","NHL","SEA",90.1,183,4,83,82,78,86,84,78,89,80,85,85,84,81,82,87,79,85,85,46,80,83,82,83,81,65,82,"DEF",179
"74563702-b5be-4de0-85fb-d5ded7e3643d","74563702-b5be-4de0-85fb-d5ded7e3643d.jpg","LD","Canada","BA","NHL","SEA",90.6,183,3,82,82,76,85,83,76,87,78,86,85,83,82,82,86,75,84,84,50,80,83,82,80,83,62,82,"DEF",1609
"535fb74d-92da-4312-88e8-9f4bf17bf5e6","535fb74d-92da-4312-88e8-9f4bf17bf5e6.jpg","RD","Sweden","BA","NHL","SEA",93.8,191,0.7,77,72,70,76,75,70,79,72,79,81,76,80,76,81,67,75,80,47,82,80,77,80,77,62,80,"DEF",22
"93ba97ca-33d9-4a1c-98f5-0074bab46dfe","93ba97ca-33d9-4a1c-98f5-0074bab46dfe.jpg","LD","Canada","BA","NHL","SEA",114.2,201,0.7,77,67,62,72,72,67,84,69,83,79,74,85,75,77,77,70,77,47,82,82,80,82,77,77,85,"DEF",694
"e409e4ce-128b-4bec-a1f9-7f0c8cdebdb1","e409e4ce-128b-4bec-a1f9-7f0c8cdebdb1.jpg","LD","Canada","BA","NHL","SEA",88.3,183,0.6,76,76,73,76,74,70,79,71,78,81,75,75,79,79,72,77,80,52,76,80,77,75,77,62,76,"DEF",1387
"722e7b5b-f62b-4971-9e3e-a24567dcc783","722e7b5b-f62b-4971-9e3e-a24567dcc783.jpg","LD","Canada","BA","NHL","SEA",87.4,183,0.5,75,72,70,73,73,67,79,69,79,81,77,77,73,81,77,69,74,47,77,76,76,77,75,62,77,"DEF",833
"95cebb76-91ee-47db-a178-39c567c9b671","95cebb76-91ee-47db-a178-39c567c9b671.jpg","RD","Canada","BA","NHL","STL",103.3,198,2,81,73,72,79,78,72,89,73,87,82,80,83,81,82,77,76,83,50,84,89,82,83,80,72,83,"DEF",325
"5982e903-21c9-4f75-b363-db9b3768f458","5982e903-21c9-4f75-b363-db9b3768f458.jpg","LD","Sweden","BA","NHL","STL",96,193,0.9,79,79,75,79,78,73,82,74,82,84,80,80,77,84,79,81,82,55,80,82,80,80,80,62,80,"DEF",1270
"98fcff57-c66d-484f-a86c-3f66dd191108","98fcff57-c66d-484f-a86c-3f66dd191108.jpg","RD","Canada","BA","NHL","STL",99.7,191,0.7,77,75,73,75,73,67,83,70,82,83,77,81,76,84,70,74,77,50,76,81,81,78,80,60,81,"DEF",950
"5ed0f84b-35c3-4527-9155-2a9945f0f182","5ed0f84b-35c3-4527-9155-2a9945f0f182.jpg","LD","Canada","BA","NHL","STL",92.4,185,0.5,75,70,67,71,69,65,81,67,80,79,76,81,73,80,58,67,73,53,77,78,80,80,78,72,81,"DEF",1588
"dd3113a1-c919-48a5-b133-ee2db15d65c3","dd3113a1-c919-48a5-b133-ee2db15d65c3.jpg","LD","Sweden","BA","NHL","TBL",111,201,5,84,80,77,85,84,77,89,77,87,83,80,85,83,83,70,84,89,50,85,88,85,84,77,62,85,"DEF",1602
"57840922-4273-4e75-9be3-67386cf9b387","57840922-4273-4e75-9be3-67386cf9b387.jpg","RD","Canada","BA","NHL","TBL",91.5,185,2,81,77,74,80,79,74,89,75,85,83,81,83,82,83,76,78,82,51,82,84,81,81,81,67,85,"DEF",386
"2d1f6fcd-acf0-46dd-a214-4f73bebf4aaf","2d1f6fcd-acf0-46dd-a214-4f73bebf4aaf.jpg","RD","Slovakia","BA","NHL","TBL",104.2,193,1,80,73,72,76,75,70,84,71,83,81,78,86,80,81,72,75,84,50,85,86,83,85,80,67,86,"DEF",509
"c63eb873-2c4d-4c29-a2c6-223e6bd8f93d","c63eb873-2c4d-4c29-a2c6-223e6bd8f93d.jpg","LD","Switzerland","BA","NHL","TBL",82,188,0.8,78,76,72,79,78,72,80,73,80,83,80,78,81,84,76,78,80,58,80,80,78,78,78,72,78,"DEF",640
"eaafba46-6a2f-4023-bb55-41f3b42b69d3","eaafba46-6a2f-4023-bb55-41f3b42b69d3.jpg","LD","Norway","BA","NHL","TBL",94.2,191,0.6,76,73,69,71,70,68,79,70,79,80,77,79,73,81,74,72,77,54,79,80,79,79,79,55,79,"DEF",498
"5abdbd80-1c63-47f8-b116-fff088bdbf9f","5abdbd80-1c63-47f8-b116-fff088bdbf9f.jpg","LD","Canada","BA","NHL","TOR",101.9,185,4,83,82,79,87,85,78,84,79,83,85,83,84,84,85,85,85,83,55,85,86,80,80,80,62,84,"DEF",1140
"09e0c6a8-d0fa-4984-a164-b2139122b6df","09e0c6a8-d0fa-4984-a164-b2139122b6df.jpg","LD","Sweden","BA","NHL","TOR",87,188,0.8,78,78,73,78,76,73,82,73,81,83,80,79,75,83,78,76,79,48,78,80,76,78,78,57,80,"DEF",1216
"6b335ebd-2304-43aa-af35-45732a71a76a","6b335ebd-2304-43aa-af35-45732a71a76a.jpg","RD","Canada","BA","NHL","TOR",90.1,191,0.7,77,72,67,76,74,69,80,69,80,81,77,80,75,82,77,72,82,47,86,82,77,77,72,67,80,"DEF",293
"b4f1c679-7d76-40c0-b0d6-eb5dfe50e772","b4f1c679-7d76-40c0-b0d6-eb5dfe50e772.jpg","LD","Canada","BA","NHL","TOR",95.6,193,0.5,75,70,66,69,69,65,80,67,80,81,75,81,73,80,73,65,75,48,79,78,80,83,78,67,79,"DEF",1464
"4bf19375-c2d7-4354-ac32-7214781b4864","4bf19375-c2d7-4354-ac32-7214781b4864.jpg","RD","Finland","BA","NHL","TOR",100.6,201,0.5,75,65,67,70,69,69,79,70,79,80,74,81,71,80,67,69,76,52,82,78,79,82,77,72,82,"DEF",698
"cad37288-7ff5-4b46-a734-9fb5eeec3d61","cad37288-7ff5-4b46-a734-9fb5eeec3d61.jpg","RD","Canada","BA","NHL","TOR",99.2,196,0.5,75,68,68,72,71,69,81,69,81,81,76,81,73,81,74,69,72,49,78,78,79,79,79,67,81,"DEF",1274
"6da58e35-72f2-43c2-8742-09b452602ff9","6da58e35-72f2-43c2-8742-09b452602ff9.jpg","LD","Russia","BA","NHL","UTA",96,191,4,83,77,76,84,84,76,88,76,88,83,81,86,81,83,73,84,85,51,84,86,83,85,81,70,86,"DEF",1125
"103f2d2b-240a-43ae-849b-cc282db95bb9","103f2d2b-240a-43ae-849b-cc282db95bb9.jpg","RD","Canada","BA","NHL","UTA",88.8,185,2,81,83,77,83,83,77,83,77,82,85,83,80,82,85,78,83,82,55,82,83,80,80,80,62,80,"DEF",1428
"5b423aef-5ad8-4df5-9e90-bd6188e095c0","5b423aef-5ad8-4df5-9e90-bd6188e095c0.jpg","RD","Canada","BA","NHL","UTA",88.8,198,0.6,76,73,72,72,72,66,81,71,81,79,73,82,79,80,69,71,78,54,77,80,78,78,79,67,81,"DEF",1075
"61131b56-fbb6-47f0-8d12-4da5c0554903","61131b56-fbb6-47f0-8d12-4da5c0554903.jpg","LD","Finland","BA","NHL","UTA",93.8,188,0.5,75,72,67,73,72,67,80,67,79,80,75,80,75,80,77,73,76,47,79,77,77,80,77,62,80,"DEF",1220
"88fe5e61-24e5-41cf-bb8f-1fb742088af4","88fe5e61-24e5-41cf-bb8f-1fb742088af4.jpg","RD","Czechia","BA","NHL","VAN",86.1,183,2,81,81,76,82,82,77,87,78,83,83,81,79,82,85,79,81,81,49,82,83,79,79,81,62,81,"DEF",539
"fb5d0ace-a140-465e-9556-8f638bf9b7c1","fb5d0ace-a140-465e-9556-8f638bf9b7c1.jpg","LD","Sweden","BA","NHL","VAN",78.8,196,0.7,77,72,70,78,76,70,80,70,80,81,77,79,76,82,72,76,80,47,81,81,78,78,82,62,79,"DEF",996
"975fb940-536f-4a01-a701-46d4d5218391","975fb940-536f-4a01-a701-46d4d5218391.jpg","LD","Canada","BA","NHL","VAN",83.8,188,0.6,76,76,70,77,76,67,79,70,79,82,77,77,76,83,74,74,77,52,79,79,77,77,77,62,77,"DEF",1282
"349deed0-275f-418e-8807-f86618cd2034","349deed0-275f-418e-8807-f86618cd2034.jpg","RD","Canada","BA","NHL","VAN",103.7,203,0.8,78,69,69,75,73,68,85,69,83,82,78,84,76,83,70,72,78,48,83,83,80,83,78,72,83,"DEF",1584
"735163dc-b536-4556-ac28-fc3a7e24ba6d","735163dc-b536-4556-ac28-fc3a7e24ba6d.jpg","LD","Sweden","BA","NHL","VAN",94.7,193,0.6,76,71,73,74,74,68,80,71,80,80,78,77,76,80,68,69,77,43,76,77,75,77,78,57,79,"DEF",490
"a6d951c3-8391-4957-9f31-c7670e6eea55","a6d951c3-8391-4957-9f31-c7670e6eea55.jpg","LD","Canada","BA","NHL","WSH",97.8,188,3,82,80,77,82,82,77,84,78,83,84,81,84,82,84,70,83,83,50,83,83,83,83,75,72,84,"DEF",681
"7bf165e7-44ac-4eaa-a677-edbc5da5652c","7bf165e7-44ac-4eaa-a677-edbc5da5652c.jpg","LD","Sweden","BA","NHL","WSH",85.6,180,0.9,79,79,73,81,78,73,80,73,80,84,80,78,83,85,76,78,80,53,78,78,78,78,78,62,78,"DEF",1302
"610b296e-fdb3-4771-a309-53a572edb5fc","610b296e-fdb3-4771-a309-53a572edb5fc.jpg","LD","Slovakia","BA","NHL","WSH",92,188,0.8,78,73,74,76,75,67,80,68,80,82,78,80,81,83,73,73,84,53,82,81,78,84,78,72,80,"DEF",1023
"24910fb4-26de-4357-bad7-cf7fa7877cc3","24910fb4-26de-4357-bad7-cf7fa7877cc3.jpg","RD","Canada","BA","NHL","WSH",86.1,185,0.5,75,73,70,73,73,68,79,69,78,81,78,78,72,81,76,74,75,48,78,77,73,73,78,62,78,"DEF",414
"3b31a72b-896f-4f8d-a916-e2ad06616517","3b31a72b-896f-4f8d-a916-e2ad06616517.jpg","RD","Canada","BA","NHL","WSH",108.7,196,0.5,75,66,66,68,66,62,84,62,84,78,76,86,73,78,56,63,75,51,80,82,86,84,76,81,86,"DEF",475
"7decb8d1-6b35-4eb2-ace0-bbd2e64a8056","7decb8d1-6b35-4eb2-ace0-bbd2e64a8056.jpg","LD","Canada","BA","NHL","WPG",88.3,183,4,83,80,81,89,88,79,86,81,85,85,83,80,81,85,75,88,86,50,83,87,82,82,74,67,80,"DEF",835
"70fde217-5e40-42a8-aaaf-c9a6a0abeddd","70fde217-5e40-42a8-aaaf-c9a6a0abeddd.jpg","RD","Canada","BA","NHL","WPG",90.6,185,0.8,78,79,72,79,77,71,87,72,83,82,79,79,81,82,74,77,79,49,79,80,79,77,77,62,79,"DEF",318
"2ce357b9-8683-41cc-ade3-2c2930fbddd9","2ce357b9-8683-41cc-ade3-2c2930fbddd9.jpg","RD","Canada","BA","NHL","WPG",87.9,185,0.6,76,70,70,76,74,68,80,69,79,81,77,78,75,81,72,74,80,47,80,80,78,78,79,69,77,"DEF",471
"57e55c5a-c763-4044-b253-5ee92638493d","57e55c5a-c763-4044-b253-5ee92638493d.jpg","LD","Canada","BA","NHL","WPG",93.8,193,0.6,76,73,70,74,73,69,80,70,80,80,77,80,73,81,76,73,76,48,80,79,78,78,76,62,80,"DEF",607
"a70a9f97-a33d-4bf5-a37a-533d1f5f07fe","a70a9f97-a33d-4bf5-a37a-533d1f5f07fe.jpg","RD","Canada","BA","NHL","WPG",101.9,188,0.6,76,67,67,72,72,65,80,66,79,79,75,82,73,80,62,70,77,47,81,80,80,81,82,72,82,"DEF",975
"8cdbce12-c45d-4e1a-8255-9a0355d7a404","8cdbce12-c45d-4e1a-8255-9a0355d7a404.jpg","LD","Canada","BA","NHL","WPG",104.6,201,0.6,76,68,66,72,72,69,83,68,82,79,75,84,73,80,69,68,76,49,77,80,81,80,74,72,84,"DEF",954
"b02f5106-fbd9-4e7e-bb29-a7b241fb515f","b02f5106-fbd9-4e7e-bb29-a7b241fb515f.jpg","LD","Finland","BA","NHL","WPG",82,183,0.5,75,75,70,73,73,69,78,71,78,82,79,76,71,82,75,72,73,52,72,76,72,72,72,62,76,"DEF",1606
"ae4ea80f-cba9-45ee-932b-be45d506963b","ae4ea80f-cba9-45ee-932b-be45d506963b.jpg","LD","Canada","ALUM","NHLAA","ANA",94.2,180,3,82,74,80,83,81,78,83,78,84,81,80,84,80,81,78,80,88,53,85,85,84,83,78,72,84,"DEF",544
